delay_id,trip_id,predicted_delay,actual_delay
delay_61,bus_trip_0003950342023091120240611,50.80682276951255,50.36924223511075
delay_62,bus_trip_0003950352023091120240611,64.81064694019068,64.54031457263673
delay_63,bus_trip_0003950362023091120240611,111.87032646937064,62.42514853448522
delay_64,bus_trip_0003950372023091120240611,57.08144704485593,81.79434662234718
delay_65,bus_trip_0003950382023091120240611,82.17123256112512,63.156707926261085
delay_66,bus_trip_0003950392023091120240611,36.94890096722346,117.39488400065044
delay_67,bus_trip_0003950402023091120240611,31.455829520859897,73.13226330178692
delay_68,bus_trip_0003950412023091120240611,-12.047448355922953,45.935868723707586
delay_69,bus_trip_0003950422023091120240611,27.792482327295062,23.13271808868754
delay_70,bus_trip_0003950432023091120240611,74.14524438743854,117.91271341445905
delay_71,bus_trip_0003950442023091120240611,66.13563769270708,83.74862246946729
delay_72,bus_trip_0003950462023091120240611,38.92636783767543,12.92494744021274
delay_73,bus_trip_0003950512023091120240611,0.29917673894647834,64.48705395003653
delay_74,bus_trip_0003950522023091120240611,29.266442202042125,68.11611008349082
delay_75,bus_trip_0003950532023091120240611,45.19183211884816,108.1228402394949
delay_76,bus_trip_0003950542023091120240611,63.83815584409222,2.5313062155453423
delay_77,bus_trip_0003950552023091120240611,67.18575417643984,62.46695564321092
delay_78,bus_trip_0003950562023091120240611,67.78582752605905,48.639003477662314
delay_79,bus_trip_0003950572023091120240611,89.62845565102305,29.555057686672395
delay_80,bus_trip_0003950582023091120240611,37.61937142887611,35.178486583363885
delay_81,bus_trip_0003950592023091120240611,94.31394746458358,91.12020470051935
delay_82,bus_trip_0003950612023091120240611,44.064339646354995,71.90115834814206
delay_83,bus_trip_0003950622023091120240611,-3.0828495859633094,104.19128406078556
delay_84,bus_trip_0003950632023091120240611,97.27449615071183,56.6512730358467
delay_85,bus_trip_0003950642023091120240611,130.8597736816593,-3.1352235886150837
delay_86,bus_trip_0003950652023091120240611,49.3655166294509,72.46221550403838
delay_87,bus_trip_0003950662023091120240611,48.99813507687313,63.020808009635026
delay_88,bus_trip_0003950672023091120240611,59.16491054393164,70.08718186143722
delay_89,bus_trip_0003950682023091120240611,53.42090152149593,69.41427347009616
delay_90,bus_trip_0003950692023091120240611,30.609503812849283,29.725920053684124
delay_91,bus_trip_0003950702023091120240611,25.557267082841,66.16611436956406
delay_92,bus_trip_0003950732023091120240611,28.617490772445308,88.22706835943276
delay_93,bus_trip_0003950742023091120240611,103.0227864774022,32.555187832119465
delay_94,bus_trip_0003950752023091120240611,37.75100685922838,75.89645506208068
delay_95,bus_trip_0003950762023091120240611,76.40883140824702,64.9341842787469
delay_96,bus_trip_0003950772023091120240611,55.82278726017396,64.54274028913612
delay_97,bus_trip_0003950782023091120240611,101.13645126510544,48.57805157674875
delay_98,bus_trip_0003950792023091120240611,56.42017840545911,13.053148092336833
delay_99,bus_trip_0003950802023091120240611,51.68858056548226,90.4741972377289
delay_100,bus_trip_0003950822023091120240611,48.045285451331864,76.12896900360943
delay_101,bus_trip_0003950832023091120240611,45.03986077290649,83.23318009107825
delay_102,bus_trip_0003950842023091120240611,31.493298233620674,46.30315006252182
delay_103,bus_trip_0003950852023091120240611,58.87982231767754,53.79706723378284
delay_104,bus_trip_0003950862023091120240611,86.6464268348807,25.51128033654259
delay_105,bus_trip_0003950872023091120240611,44.16946180492843,126.25212698106813
delay_106,bus_trip_0003950882023091120240611,98.97302007545265,86.9749853474986
delay_107,bus_trip_0003950892023091120240611,64.95246765197312,70.35844575593303
delay_108,bus_trip_0003950902023091120240611,-0.7365790085875261,82.10116828676576
delay_109,bus_trip_0003950912023091120240611,99.07567750666789,29.000044621989552
delay_110,bus_trip_0003950942023091120240611,75.284754686276,52.380675521950636
delay_111,bus_trip_0003950952023091120240611,84.08798135176724,10.309863540857883
delay_112,bus_trip_0003950962023091120240611,72.32059353985628,5.7993932893380915
delay_113,bus_trip_0003950972023091120240611,54.91787100745436,58.43367078471491
delay_114,bus_trip_0003950982023091120240611,50.57467531154799,80.83790488608093
delay_115,bus_trip_0003950992023091120240611,105.72827805431703,90.7147273868797
delay_116,bus_trip_0003951002023091120240611,52.2000497049442,43.24449055748012
delay_117,bus_trip_0003951012023091120240611,58.4892530278535,9.64219049916688
delay_118,bus_trip_0003951022023091120240611,41.60910661559187,45.91029440064509
delay_119,bus_trip_0003951032023091120240611,122.14027697610604,93.0260555729309
delay_120,bus_trip_0003951052023091120240611,71.98484667882998,28.26271304585636
delay_121,bus_trip_0003951062023091120240611,36.419348866902396,92.07218365926634
delay_122,bus_trip_0003951072023091120240611,55.31701694622097,59.92340846409556
delay_123,bus_trip_0003951082023091120240611,67.3967008164921,4.909058719970275
delay_124,bus_trip_0003951092023091120240611,87.92540637987061,61.97357600506175
delay_125,bus_trip_0003951102023091120240611,50.91433628564887,86.3509850428907
delay_126,bus_trip_0003951112023091120240611,130.21721990089904,91.90790556605535
delay_127,bus_trip_0003951132023091120240611,14.41833748604671,58.54154058873477
delay_128,bus_trip_0003951142023091120240611,91.24535741065581,58.832465705151
delay_129,bus_trip_0003951172023091120240611,81.02647033176379,60.24285101827421
delay_130,bus_trip_0003951182023091120240611,44.95935772084768,50.69555357294918
delay_131,bus_trip_0003951202023091120240611,41.665217387385766,84.71174781120308
delay_132,bus_trip_0003951212023091120240611,74.25842785388768,84.74321840303269
delay_133,bus_trip_0003951222023091120240611,95.92995762691339,55.690198295607374
delay_134,bus_trip_0003951242023091120240611,108.24715069744954,104.06876181414789
delay_135,bus_trip_0003951262023091120240611,133.76369520858083,72.04964929422984
delay_136,bus_trip_0003951272023091120240611,73.31128813361222,-15.857962757125179
delay_137,bus_trip_0003951312023091120240611,68.52337634272473,87.64358383490801
delay_138,bus_trip_0003951322023091120240611,89.54317631634956,69.25441414737654
delay_139,bus_trip_0003951362023091120240611,35.83447453207659,75.48985982505066
delay_140,bus_trip_0003951382023091120240611,35.00367305189724,47.22351616730601
delay_141,bus_trip_0003951392023091120240611,21.176712998002706,71.76283941446202
delay_142,bus_trip_0003951402023091120240611,112.05460892174219,81.28698503515079
delay_143,bus_trip_0003951422023091120240611,78.2380636262776,3.2756915812007037
delay_144,bus_trip_0003951432023091120240611,69.18063622101181,70.04332053000972
delay_145,bus_trip_0003951442023091120240611,32.68377972841306,52.068768956435456
delay_146,bus_trip_0003951452023091120240611,35.246781381312,115.5687669812468
delay_147,bus_trip_0003951462023091120240611,-8.576138606972293,45.57131731244415
delay_148,bus_trip_0003951472023091120240611,30.94353498427733,90.68641155722364
delay_149,bus_trip_0003951482023091120240611,74.82604691573512,52.37324292239621
delay_150,bus_trip_0003951492023091120240611,29.384435145366734,67.79560381543168
delay_151,bus_trip_0003951502023091120240611,117.83231203584918,45.86582083822139
delay_152,bus_trip_0003951512023091120240611,35.405335736437394,96.61916126665221
delay_153,bus_trip_0003951522023091120240611,-6.274108022632618,78.90077868119137
delay_154,bus_trip_0003951532023091120240611,48.19595314807135,96.91101235819428
delay_155,bus_trip_0003951542023091120240611,9.416863131704154,84.82147515618048
delay_156,bus_trip_0003951552023091120240611,65.35823801778876,53.7668471674611
delay_157,bus_trip_0003951562023091120240611,37.58550237507925,32.296989554375855
delay_158,bus_trip_0003951572023091120240611,63.9080841379034,99.70892411865354
delay_159,bus_trip_0003951622023091120240611,3.0476899704142753,31.212285549351172
delay_160,bus_trip_0003951632023091120240611,48.260414997690305,47.82712552121063
delay_161,bus_trip_0003951642023091120240611,55.99047645099541,34.92222143182035
delay_162,bus_trip_0003951652023091120240611,71.43140118768261,33.915379260815136
delay_163,bus_trip_0003951662023091120240611,114.20718028290983,33.391513714715984
delay_164,bus_trip_0003951672023091120240611,58.755098709776576,79.12147398087197
delay_165,bus_trip_0003951682023091120240611,39.72008446364643,44.4142634121559
delay_166,bus_trip_0003951692023091120240611,39.84746198284238,75.72183050731749
delay_167,bus_trip_0003951702023091120240611,65.36255020247202,48.376522954123615
delay_168,bus_trip_0003951712023091120240611,68.13815452135901,76.74305026664089
delay_169,bus_trip_0003951722023091120240611,96.88483423189129,74.37384632229309
delay_170,bus_trip_0003951732023091120240611,103.73642833668002,49.95479785285064
delay_171,bus_trip_0003951772023091120240611,64.92561913319663,119.11932602323068
delay_172,bus_trip_0003951802023091120240611,63.411879233400164,23.165633649636924
delay_173,bus_trip_0003951812023091120240611,55.497120852405814,47.33289775313045
delay_174,bus_trip_0003951822023091120240611,83.02643982450526,13.51931314968244
delay_175,bus_trip_0003951832023091120240611,54.82531698057305,78.54631945367666
delay_176,bus_trip_0003951842023091120240611,70.13715093434277,46.498586440318675
delay_177,bus_trip_0003951942023091120240611,19.566038194769853,51.932313689255444
delay_178,bus_trip_0003951952023091120240611,40.87743045146067,21.257643257569804
delay_179,bus_trip_0003951962023091120240611,43.101418899414895,126.01466904712723
delay_180,bus_trip_0003951972023091120240611,41.15026053360758,83.46945318029518
delay_181,bus_trip_0003951982023091120240611,65.93600185248133,50.908167716712356
delay_182,bus_trip_0003951992023091120240611,50.79497694707245,17.383497271835004
delay_183,bus_trip_0003952002023091120240611,10.015012063795822,86.71561819027761
delay_184,bus_trip_0003952012023091120240611,78.60974616522185,18.8673374434818
delay_185,bus_trip_0003952022023091120240611,104.77791917824393,91.53212851527724
delay_186,bus_trip_0003952032023091120240611,19.88385050734059,18.342133318415755
delay_187,bus_trip_0003952062023091120240611,81.84405142231984,54.774423083917874
delay_188,bus_trip_0003952072023091120240611,108.44010817581027,31.479733789709865
delay_189,bus_trip_0003952082023091120240611,104.66052651320759,90.8264968055651
delay_190,bus_trip_0003952092023091120240611,86.8339009774977,3.8440191522289098
delay_191,bus_trip_0003952102023091120240611,82.43046790386217,78.24986301466738
delay_192,bus_trip_0003952112023091120240611,67.88065782147692,50.16633097998955
delay_193,bus_trip_0003952122023091120240611,58.52070121409119,6.493292574354378
delay_194,bus_trip_0003952132023091120240611,63.86646879144191,69.16976185842539
delay_195,bus_trip_0003952142023091120240611,77.31066949252346,92.08199157104195
delay_196,bus_trip_0003952152023091120240611,38.87110432081917,31.140963050172143
delay_197,bus_trip_0003952162023091120240611,50.21127239501708,21.393232950432825
delay_198,bus_trip_0003952172023091120240611,-1.6850251586307863,75.38339043943203
delay_199,bus_trip_0003952182023091120240611,34.795839277542896,56.80079146632998
delay_200,bus_trip_0003952192023091120240611,88.11267428913266,68.53572824986186
delay_201,bus_trip_0003952202023091120240611,-19.4680946164668,77.23560516999892
delay_202,bus_trip_0003952212023091120240611,45.229404331179445,94.73574562571488
delay_203,bus_trip_0003952222023091120240611,6.699539179080624,89.42518553187641
delay_204,bus_trip_0003952232023091120240611,63.81196251784679,25.270678355093736
delay_205,bus_trip_0003952242023091120240611,82.30788318428029,108.02231065657449
delay_206,bus_trip_0003952252023091120240611,51.802375647818586,92.19148061714941
delay_207,bus_trip_0003952262023091120240611,82.2901820148694,92.74200705558926
delay_208,bus_trip_0003952282023091120240611,79.60019332381867,43.77321425939624
delay_209,bus_trip_0003952292023091120240611,68.7335392894814,65.71107866918936
delay_210,bus_trip_0003952302023091120240611,21.124560885713763,124.61401996592913
delay_211,bus_trip_0003952312023091120240611,37.93528945068657,49.80241445078727
delay_212,bus_trip_0003952322023091120240611,103.15722799764748,9.155977188425098
delay_213,bus_trip_0003952332023091120240611,42.970157094533434,51.60199403096854
delay_214,bus_trip_0003952342023091120240611,47.666410470084976,90.07514588924138
delay_215,bus_trip_0003952362023091120240611,-26.082304307391453,51.3779326294605
delay_216,bus_trip_0003952372023091120240611,126.36870454601346,106.10928670166466
delay_217,bus_trip_0003952382023091120240611,15.995933099903269,59.361792698808756
delay_218,bus_trip_0003952392023091120240611,52.05294012765295,70.906474579667
delay_219,bus_trip_0003952402023091120240611,112.88072185521031,57.14541453299817
delay_220,bus_trip_0003952412023091120240611,35.56907747049579,112.74834447091189
delay_221,bus_trip_0003952422023091120240611,42.74483363894724,58.29285251317866
delay_222,bus_trip_0003952432023091120240611,89.86527977379544,117.86044828710723
delay_223,bus_trip_0003952442023091120240611,93.53686901216543,17.928202696642536
delay_224,bus_trip_0003952452023091120240611,45.10403246404626,32.54149049129286
delay_225,bus_trip_0003952462023091120240611,123.54220966943794,58.35344948330886
delay_226,bus_trip_0003952472023091120240611,74.83734957653927,-38.273873362757115
delay_227,bus_trip_0003952482023091120240611,71.92094803361978,109.99449775150097
delay_228,bus_trip_0003952492023091120240611,95.63193656332953,54.90699858267164
delay_229,bus_trip_0003952502023091120240611,10.864388897051718,7.284434592672625
delay_230,bus_trip_0003952512023091120240611,115.9996716863116,14.523137025072437
delay_231,bus_trip_0003952522023091120240611,42.752218906128135,37.18073895751656
delay_232,bus_trip_0003952552023091120240611,83.5104314530345,60.279210253155114
delay_233,bus_trip_0003952562023091120240611,71.42874337425766,53.256517689102914
delay_234,bus_trip_0003952572023091120240611,90.78687661036997,64.575588510467
delay_235,bus_trip_0003952582023091120240611,5.239972188001921,63.36662405675938
delay_236,bus_trip_0003952592023091120240611,68.6549530513147,50.4178457663838
delay_237,bus_trip_0003952602023091120240611,78.46414502194057,66.69989053520865
delay_238,bus_trip_0003952612023091120240611,71.76462275086232,49.46071171584503
delay_239,bus_trip_0003952622023091120240611,78.07983999662683,77.9619639685493
delay_240,bus_trip_0003952632023091120240611,49.982643210312055,108.52527467428646
delay_241,bus_trip_0003952642023091120240611,56.92817881653,103.35365938252005
delay_242,bus_trip_0003952652023091120240611,53.14153147415612,-10.423224708823852
delay_243,bus_trip_0003952662023091120240611,50.91016787897023,34.32260789503793
delay_244,bus_trip_0003952672023091120240611,87.61774278731438,74.39441172656508
delay_245,bus_trip_0003952692023091120240611,58.01044331781754,58.296182708274316
delay_246,bus_trip_0003952702023091120240611,91.21119751504571,37.87983723775112
delay_247,bus_trip_0003952712023091120240611,94.56934414969685,160.6903644361659
delay_248,bus_trip_0003952722023091120240611,72.83076403932701,74.41085828469755
delay_249,bus_trip_0003952732023091120240611,57.70905912612935,24.97964602805962
delay_250,bus_trip_0003952742023091120240611,-13.831135047042011,79.44969287372123
delay_251,bus_trip_0003952752023091120240611,52.07191061571151,70.34819664860363
delay_252,bus_trip_0003952762023091120240611,43.87424699698252,84.79251615713295
delay_253,bus_trip_0003952772023091120240611,90.58467547769322,55.00327822612071
delay_254,bus_trip_0003952782023091120240611,74.01538959824838,57.99996589615401
delay_255,bus_trip_0003952792023091120240611,61.29373012395801,47.38777840616325
delay_256,bus_trip_0003952802023091120240611,100.29361507435331,21.082303329334152
delay_257,bus_trip_0003952812023091120240611,98.36895108888311,51.64473463110407
delay_258,bus_trip_0003952822023091120240611,29.845486983085255,78.37203482154004
delay_259,bus_trip_0003952832023091120240611,30.569728372213664,92.9921059662891
delay_260,bus_trip_0003952872023091120240611,110.4707739374627,69.25604757552834
delay_261,bus_trip_0003952882023091120240611,89.77349918619306,60.89106032853712
delay_262,bus_trip_0003952892023091120240611,106.49980331779622,63.63865608730948
delay_263,bus_trip_0003952902023091120240611,80.77912406985342,89.49961525113503
delay_264,bus_trip_0003952912023091120240611,65.66689638669152,56.97508806555922
delay_265,bus_trip_0003952922023091120240611,36.69969438010389,68.76956920759743
delay_266,bus_trip_0003952932023091120240611,76.61901496467476,36.90690171545806
delay_267,bus_trip_0003952952023091120240611,73.91150593801119,59.790369924617394
delay_268,bus_trip_0003952962023091120240611,104.48158370112138,122.58127455074865
delay_269,bus_trip_0003952982023091120240611,89.82817105707517,26.8543570621216
delay_270,bus_trip_0003952992023091120240611,41.205503209360586,39.76154947439464
delay_271,bus_trip_0003953002023091120240611,6.383431226224616,90.96572586951116
delay_272,bus_trip_0003953012023091120240611,63.58035411098021,93.75246152416851
delay_273,bus_trip_0003953022023091120240611,13.264829438655305,24.181718343368445
delay_274,bus_trip_0003953032023091120240611,51.504298715153745,58.25017994989291
delay_275,bus_trip_0003953042023091120240611,66.73377833057955,8.609780743753454
delay_276,bus_trip_0003953052023091120240611,49.00366659274867,40.539250723876364
delay_277,bus_trip_0003953102023091120240611,56.85328169390688,65.2468802477076
delay_278,bus_trip_0003953112023091120240611,69.89873999056672,64.14717930369991
delay_279,bus_trip_0003953122023091120240611,69.0160471060529,57.761841382260094
delay_280,bus_trip_0003953152023091120240611,44.19757682717595,53.732418232288865
delay_281,bus_trip_0003953182023091120240611,47.25745859845922,45.01754152233685
delay_282,bus_trip_0003953192023091120240611,-4.666255451899659,65.6104221949793
delay_283,bus_trip_0003953202023091120240611,118.07690032940434,97.62662748798584
delay_284,bus_trip_0003953212023091120240611,51.29085539848238,58.03114936558458
delay_285,bus_trip_0003953232023091120240611,43.238303746285965,11.805814068545835
delay_286,bus_trip_0003953252023091120240611,73.18892611994502,43.167418246198494
delay_287,bus_trip_0003953272023091120240611,64.13696438847661,50.58898045972307
delay_288,bus_trip_0003953282023091120240611,-7.074408617068386,75.70212238484136
delay_289,bus_trip_0003953302023091120240611,126.93383906690892,96.18817951426374
delay_290,bus_trip_0003953312023091120240611,47.54467641694753,75.59839473630227
delay_291,bus_trip_0003953322023091120240611,25.30791745349945,112.96861326066559
delay_292,bus_trip_0003953332023091120240611,105.48306225942139,130.4157448762923
delay_293,bus_trip_0003953622023091120240611,54.31659007124374,84.37701437762432
delay_294,bus_trip_0003953632023091120240611,59.339852871288954,27.87035642418509
delay_295,bus_trip_0003953702023091120240611,43.60011118674962,69.4890136712303
delay_296,bus_trip_0003953752023091120240611,49.7200162075537,47.33133980163645
delay_297,bus_trip_0003953762023091120240611,96.74291463351113,69.83081728809276
delay_298,bus_trip_0003953772023091120240611,68.94255975016917,85.39641598186324
delay_299,bus_trip_0003953802023091120240611,9.845194489421367,39.60701539530788
delay_300,bus_trip_0003953852023091120240611,83.46888959416529,15.283930418878072
delay_301,bus_trip_0003953862023091120240611,112.21319241825182,36.94443211394291
delay_302,bus_trip_0003953892023091120240611,-11.960819894220336,30.958747142505526
delay_303,bus_trip_0003953902023091120240611,49.844515991323036,73.1816236756731
delay_304,bus_trip_0003953912023091120240611,13.881489106879236,20.29381901649944
delay_305,bus_trip_0003953922023091120240611,115.20186064694965,78.22054370845358
delay_306,bus_trip_0003953932023091120240611,72.73064365012598,36.98161092699469
delay_307,bus_trip_0003953942023091120240611,57.01857198400019,87.11192752402323
delay_308,bus_trip_0003953952023091120240611,32.47192025934332,152.50877942472218
delay_309,bus_trip_0003953962023091120240611,80.5620240993989,43.05572425026499
delay_310,bus_trip_0003953972023091120240611,44.05944045187675,86.42736786899573
delay_311,bus_trip_0003953982023091120240611,86.56489345474374,54.359935644761684
delay_312,bus_trip_0003953992023091120240611,38.39200268335012,50.994664137868
delay_313,bus_trip_0003954002023091120240611,57.163620315492366,74.23586982142442
delay_314,bus_trip_0003954012023091120240611,111.04623561119152,78.39715303473164
delay_315,bus_trip_0003954022023091120240611,62.99182156694059,92.91498597659913
delay_316,bus_trip_0003954042023091120240611,20.863469107591406,45.37422877767471
delay_317,bus_trip_0003954052023091120240611,77.4498064457406,41.159824501630666
delay_318,bus_trip_0003954062023091120240611,61.20140200192431,108.40522391200659
delay_319,bus_trip_0003954072023091120240611,62.78593646726559,101.79566107694227
delay_320,bus_trip_0003954092023091120240611,39.18421390033719,86.48280504041819
delay_321,bus_trip_0003954202023091120240611,36.735422344655476,78.04508284851742
delay_322,bus_trip_0003954212023091120240611,120.29654632178142,61.80012116593456
delay_323,bus_trip_0003954222023091120240611,7.238882866345065,114.56906780942016
delay_324,bus_trip_0003954232023091120240611,128.61451617294614,56.504835067154595
delay_325,bus_trip_0003954242023091120240611,73.27171110932717,50.2072161116224
delay_326,bus_trip_0003954252023091120240611,49.10153169811111,59.54127458804123
delay_327,bus_trip_0003954262023091120240611,48.797960163123825,83.25649165150946
delay_328,bus_trip_0003954272023091120240611,80.47223404570462,60.91388644916979
delay_329,bus_trip_0003954282023091120240611,30.07037745303935,41.15702662564685
delay_330,bus_trip_0003954292023091120240611,-1.4615424224966844,87.3633945752392
delay_331,bus_trip_0003954302023091120240611,93.79066407495915,59.53428278825969
delay_332,bus_trip_0003954312023091120240611,56.30379315062862,73.4886894517732
delay_333,bus_trip_0003954322023091120240611,54.76937244446936,60.97376219799064
delay_334,bus_trip_0003954332023091120240611,23.03962695260205,101.00932780344652
delay_335,bus_trip_0003954342023091120240611,13.845017668375874,102.5549478139489
delay_336,bus_trip_0003954352023091120240611,75.59084591374612,46.97007789395589
delay_337,bus_trip_0003954362023091120240611,29.383104446645586,78.22384214438321
delay_338,bus_trip_0003954382023091120240611,53.261374851149384,40.57455544904157
delay_339,bus_trip_0003954392023091120240611,31.226714529384378,40.869770688061806
delay_340,bus_trip_0003954402023091120240611,131.84600170245398,18.797579747758547
delay_341,bus_trip_0003954412023091120240611,28.025046559605144,24.69858507062797
delay_342,bus_trip_0003954422023091120240611,74.51427656003627,103.15470730322158
delay_343,bus_trip_0003954572023091120240611,88.794297254709,59.35822888119655
delay_344,bus_trip_0003954582023091120240611,66.50296357429707,50.541465355154436
delay_345,bus_trip_0003954592023091120240611,60.45815238285058,29.952391358471047
delay_346,bus_trip_0003954602023091120240611,20.13340006681282,27.584916424364792
delay_347,bus_trip_0003954612023091120240611,15.109016877890724,46.147616456733694
delay_348,bus_trip_0003954622023091120240611,62.60873013305818,38.84066368253235
delay_349,bus_trip_0003954632023091120240611,46.31688279462957,99.56715177381406
delay_350,bus_trip_0003954642023091120240611,124.46922582895982,57.18098751063538
delay_351,bus_trip_0003954652023091120240611,73.87365598415415,60.313875077532785
delay_352,bus_trip_0003954662023091120240611,33.757166026607194,75.89772844739255
delay_353,bus_trip_0003954672023091120240611,94.2133130746277,27.44157000727961
delay_354,bus_trip_0003954682023091120240611,65.80655304480884,35.11917821554402
delay_355,bus_trip_0003954692023091120240611,105.98808417234083,87.82885153527087
delay_356,bus_trip_0003954702023091120240611,67.12101872089201,63.294303683880536
delay_357,bus_trip_0003954712023091120240611,88.50297395433526,21.16535637534234
delay_358,bus_trip_0003954722023091120240611,107.78671367446506,58.87752084643108
delay_359,bus_trip_0003954732023091120240611,82.77094554012396,44.95999980788492
delay_360,bus_trip_0003954742023091120240611,16.254339798884367,26.585135299846954
delay_361,bus_trip_0003954752023091120240611,26.849190893467124,59.82786345092712
delay_362,bus_trip_0003954762023091120240611,25.087339126445436,54.13602852273236
delay_363,bus_trip_0003954772023091120240611,84.21278112448469,15.126678035127462
delay_364,bus_trip_0003954782023091120240611,89.50646043116788,38.17649685173352
delay_365,bus_trip_0003954792023091120240611,80.95870509907135,77.59640635315286
delay_366,bus_trip_0003954802023091120240611,27.85094358203022,94.30932971051188
delay_367,bus_trip_0003954812023091120240611,74.8857406304519,7.482293390451275
delay_368,bus_trip_0003954822023091120240611,96.02474166836822,16.155238994339342
delay_369,bus_trip_0003954832023091120240611,49.278920330734834,23.93100468325786
delay_370,bus_trip_0003954982023091120240611,1.0471749777962458,46.248433082662885
delay_371,bus_trip_0003955002023091120240611,45.87314925098074,22.105982326429547
delay_372,bus_trip_0003955012023091120240611,70.04791401413753,98.82747900928413
delay_373,bus_trip_0003955022023091120240611,84.78070557296644,8.875960881925181
delay_374,bus_trip_0003955032023091120240611,41.4750324823591,34.06921063860412
delay_375,bus_trip_0003955042023091120240611,67.77041844231626,130.35281763944306
