route_id,distance,trip_id,name
bus_route_578,15.983353604465277,bus_trip_0003950232023091120240611,1
bus_route_578,13.177367844150986,bus_trip_0003950242023091120240611,1
bus_route_578,13.459471183748706,bus_trip_0003950252023091120240611,1
bus_route_578,13.177367844150986,bus_trip_0003950262023091120240611,1
bus_route_578,16.8041843660123,bus_trip_0003950272023091120240611,1
bus_route_578,13.459471183748706,bus_trip_0003950282023091120240611,1
bus_route_578,15.983353604465277,bus_trip_0003950292023091120240611,1
bus_route_578,8.904922889977323,bus_trip_0003950302023091120240611,1
bus_route_578,7.510282551949585,bus_trip_0003950322023091120240611,1
bus_route_578,15.661145367262229,bus_trip_0003950332023091120240611,1
bus_route_578,15.661145367262229,bus_trip_0003950342023091120240611,1
bus_route_578,15.661145367262229,bus_trip_0003950352023091120240611,1
bus_route_578,15.661145367262229,bus_trip_0003950362023091120240611,1
bus_route_578,15.661145367262229,bus_trip_0003950372023091120240611,1
bus_route_578,8.904922889977323,bus_trip_0003950382023091120240611,1
bus_route_578,8.904922889977323,bus_trip_0003950392023091120240611,1
bus_route_578,8.904922889977323,bus_trip_0003950402023091120240611,1
bus_route_578,8.904922889977323,bus_trip_0003950412023091120240611,1
bus_route_578,8.904922889977323,bus_trip_0003950422023091120240611,1
bus_route_578,13.177367844150986,bus_trip_0003950432023091120240611,1
bus_route_578,15.661145367262229,bus_trip_0003950442023091120240611,1
bus_route_578,6.507859967573643,bus_trip_0003950462023091120240611,1
bus_route_578,12.021101904664347,bus_trip_0003950512023091120240611,1
bus_route_578,13.440442226389035,bus_trip_0003950522023091120240611,1
bus_route_578,12.021101904664347,bus_trip_0003950532023091120240611,1
bus_route_578,13.440442226389035,bus_trip_0003950542023091120240611,1
bus_route_578,12.021101904664347,bus_trip_0003950552023091120240611,1
bus_route_578,13.177367844150986,bus_trip_0003950562023091120240611,1
bus_route_578,13.459471183748706,bus_trip_0003950572023091120240611,1
bus_route_578,13.177367844150986,bus_trip_0003950582023091120240611,1
bus_route_578,8.904922889977323,bus_trip_0003950592023091120240611,1
bus_route_578,1.7817941525976735,bus_trip_0003950612023091120240611,1
bus_route_578,15.661145367262229,bus_trip_0003950622023091120240611,1
bus_route_578,12.021101904664347,bus_trip_0003950632023091120240611,1
bus_route_578,15.661145367262229,bus_trip_0003950642023091120240611,1
bus_route_578,12.021101904664347,bus_trip_0003950652023091120240611,1
bus_route_578,13.440442226389035,bus_trip_0003950662023091120240611,1
bus_route_578,13.459471183748706,bus_trip_0003950672023091120240611,1
bus_route_578,13.459471183748706,bus_trip_0003950682023091120240611,1
bus_route_578,13.459471183748706,bus_trip_0003950692023091120240611,1
bus_route_578,15.983353604465277,bus_trip_0003950702023091120240611,1
bus_route_578,13.440442226389035,bus_trip_0003950732023091120240611,1
bus_route_578,13.440442226389035,bus_trip_0003950742023091120240611,1
bus_route_578,12.021101904664347,bus_trip_0003950752023091120240611,1
bus_route_578,15.661145367262229,bus_trip_0003950762023091120240611,1
bus_route_578,15.661145367262229,bus_trip_0003950772023091120240611,1
bus_route_578,15.661145367262229,bus_trip_0003950782023091120240611,1
bus_route_578,15.661145367262229,bus_trip_0003950792023091120240611,1
bus_route_578,15.661145367262229,bus_trip_0003950802023091120240611,1
bus_route_578,13.177367844150986,bus_trip_0003950822023091120240611,1
bus_route_578,13.177367844150986,bus_trip_0003950832023091120240611,1
bus_route_578,13.459471183748706,bus_trip_0003950842023091120240611,1
bus_route_578,13.459471183748706,bus_trip_0003950852023091120240611,1
bus_route_578,8.904922889977323,bus_trip_0003950862023091120240611,1
bus_route_578,8.904922889977323,bus_trip_0003950872023091120240611,1
bus_route_578,8.904922889977323,bus_trip_0003950882023091120240611,1
bus_route_578,8.904922889977323,bus_trip_0003950892023091120240611,1
bus_route_578,8.904922889977323,bus_trip_0003950902023091120240611,1
bus_route_578,13.459471183748706,bus_trip_0003950912023091120240611,1
bus_route_578,13.440442226389035,bus_trip_0003950942023091120240611,1
bus_route_578,15.661145367262229,bus_trip_0003950952023091120240611,1
bus_route_578,12.021101904664347,bus_trip_0003950962023091120240611,1
bus_route_578,19.345027495657565,bus_trip_0003950972023091120240611,1
bus_route_578,18.084523911051786,bus_trip_0003950982023091120240611,1
bus_route_578,13.177367844150986,bus_trip_0003950992023091120240611,1
bus_route_578,8.904922889977323,bus_trip_0003951002023091120240611,1
bus_route_578,13.459471183748706,bus_trip_0003951012023091120240611,1
bus_route_578,18.52270973799697,bus_trip_0003951022023091120240611,1
bus_route_578,13.177367844150986,bus_trip_0003951032023091120240611,1
bus_route_578,16.38685324494822,bus_trip_0003951052023091120240611,1
bus_route_578,12.021101904664347,bus_trip_0003951062023091120240611,1
bus_route_578,13.440442226389035,bus_trip_0003951072023091120240611,1
bus_route_578,13.177367844150986,bus_trip_0003951082023091120240611,1
bus_route_578,8.904922889977323,bus_trip_0003951092023091120240611,1
bus_route_578,13.459471183748706,bus_trip_0003951102023091120240611,1
bus_route_578,13.177367844150986,bus_trip_0003951112023091120240611,1
bus_route_578,12.021101904664347,bus_trip_0003951132023091120240611,1
bus_route_578,16.02004465879896,bus_trip_0003951142023091120240611,1
bus_route_578,13.177367844150986,bus_trip_0003951172023091120240611,1
bus_route_578,8.904922889977323,bus_trip_0003951182023091120240611,1
bus_route_578,10.72828537559306,bus_trip_0003951202023091120240611,1
bus_route_578,10.958704224183656,bus_trip_0003951212023091120240611,1
bus_route_578,5.9353212299889755,bus_trip_0003951222023091120240611,1
bus_route_578,10.958704224183656,bus_trip_0003951242023091120240611,1
bus_route_578,15.661145367262229,bus_trip_0003951262023091120240611,1
bus_route_578,9.748272931834295,bus_trip_0003951272023091120240611,1
bus_route_578,9.130868658396585,bus_trip_0003951312023091120240611,1
bus_route_578,12.76778744762919,bus_trip_0003951322023091120240611,1
bus_route_578,10.657537615930046,bus_trip_0003951362023091120240611,1
bus_route_578,15.661145367262229,bus_trip_0003951382023091120240611,1
bus_route_578,15.661145367262229,bus_trip_0003951392023091120240611,1
bus_route_578,10.657537615930046,bus_trip_0003951402023091120240611,1
bus_route_580,14.73000768102555,bus_trip_0003951422023091120240611,6
bus_route_580,15.190223806774812,bus_trip_0003951432023091120240611,6
bus_route_580,9.337464119486782,bus_trip_0003951442023091120240611,6
bus_route_580,9.337464119486782,bus_trip_0003951452023091120240611,6
bus_route_580,9.337464119486782,bus_trip_0003951462023091120240611,6
bus_route_580,9.337464119486782,bus_trip_0003951472023091120240611,6
bus_route_580,9.337464119486782,bus_trip_0003951482023091120240611,6
bus_route_580,9.337464119486782,bus_trip_0003951492023091120240611,6
bus_route_580,9.337464119486782,bus_trip_0003951502023091120240611,6
bus_route_580,9.337464119486782,bus_trip_0003951512023091120240611,6
bus_route_580,9.337464119486782,bus_trip_0003951522023091120240611,6
bus_route_580,9.337464119486782,bus_trip_0003951532023091120240611,6
bus_route_580,9.337464119486782,bus_trip_0003951542023091120240611,6
bus_route_580,9.337464119486782,bus_trip_0003951552023091120240611,6
bus_route_580,9.337464119486782,bus_trip_0003951562023091120240611,6
bus_route_580,9.337464119486782,bus_trip_0003951572023091120240611,6
bus_route_580,7.069508939005739,bus_trip_0003951622023091120240611,6
bus_route_580,7.069508939005739,bus_trip_0003951632023091120240611,6
bus_route_580,7.069508939005739,bus_trip_0003951642023091120240611,6
bus_route_580,7.069508939005739,bus_trip_0003951652023091120240611,6
bus_route_580,7.069508939005739,bus_trip_0003951662023091120240611,6
bus_route_580,7.069508939005739,bus_trip_0003951672023091120240611,6
bus_route_580,7.069508939005739,bus_trip_0003951682023091120240611,6
bus_route_580,7.069508939005739,bus_trip_0003951692023091120240611,6
bus_route_580,7.069508939005739,bus_trip_0003951702023091120240611,6
bus_route_580,7.069508939005739,bus_trip_0003951712023091120240611,6
bus_route_580,7.069508939005739,bus_trip_0003951722023091120240611,6
bus_route_580,7.069508939005739,bus_trip_0003951732023091120240611,6
bus_route_580,7.609841042551779,bus_trip_0003951772023091120240611,6
bus_route_512,9.46167753973856,bus_trip_0003951802023091120240611,7
bus_route_512,18.373410742269908,bus_trip_0003951812023091120240611,7
bus_route_512,18.373410742269897,bus_trip_0003951822023091120240611,7
bus_route_580,7.458565431386145,bus_trip_0003951832023091120240611,6
bus_route_580,7.458565431386145,bus_trip_0003951842023091120240611,6
bus_route_582,18.830191528015455,bus_trip_0003951942023091120240611,2
bus_route_582,18.830191528015455,bus_trip_0003951952023091120240611,2
bus_route_582,18.830191528015455,bus_trip_0003951962023091120240611,2
bus_route_582,18.830191528015455,bus_trip_0003951972023091120240611,2
bus_route_582,15.205419939558306,bus_trip_0003951982023091120240611,2
bus_route_582,18.830191528015455,bus_trip_0003951992023091120240611,2
bus_route_582,18.830191528015455,bus_trip_0003952002023091120240611,2
bus_route_582,12.25805845837018,bus_trip_0003952012023091120240611,2
bus_route_582,15.205419939558306,bus_trip_0003952022023091120240611,2
bus_route_582,9.721349734064873,bus_trip_0003952032023091120240611,2
bus_route_582,22.452015862161684,bus_trip_0003952062023091120240611,2
bus_route_582,22.452015862161684,bus_trip_0003952072023091120240611,2
bus_route_582,22.452015862161684,bus_trip_0003952082023091120240611,2
bus_route_582,17.619844267315617,bus_trip_0003952092023091120240611,2
bus_route_582,13.841644790498743,bus_trip_0003952102023091120240611,2
bus_route_582,17.619844267315617,bus_trip_0003952112023091120240611,2
bus_route_582,22.452015862161684,bus_trip_0003952122023091120240611,2
bus_route_582,22.452015862161684,bus_trip_0003952132023091120240611,2
bus_route_582,22.452015862161684,bus_trip_0003952142023091120240611,2
bus_route_582,12.25805845837018,bus_trip_0003952152023091120240611,2
bus_route_582,18.830191528015455,bus_trip_0003952162023091120240611,2
bus_route_582,18.830191528015455,bus_trip_0003952172023091120240611,2
bus_route_582,18.830191528015455,bus_trip_0003952182023091120240611,2
bus_route_582,18.830191528015455,bus_trip_0003952192023091120240611,2
bus_route_582,12.25805845837018,bus_trip_0003952202023091120240611,2
bus_route_582,12.25805845837018,bus_trip_0003952212023091120240611,2
bus_route_582,18.830191528015455,bus_trip_0003952222023091120240611,2
bus_route_582,15.205419939558306,bus_trip_0003952232023091120240611,2
bus_route_582,15.205419939558306,bus_trip_0003952242023091120240611,2
bus_route_582,18.830191528015455,bus_trip_0003952252023091120240611,2
bus_route_582,6.09657814560773,bus_trip_0003952262023091120240611,2
bus_route_582,22.452015862161684,bus_trip_0003952282023091120240611,2
bus_route_582,22.452015862161684,bus_trip_0003952292023091120240611,2
bus_route_582,22.452015862161684,bus_trip_0003952302023091120240611,2
bus_route_582,13.841644790498743,bus_trip_0003952312023091120240611,2
bus_route_582,13.841644790498743,bus_trip_0003952322023091120240611,2
bus_route_582,22.452015862161684,bus_trip_0003952332023091120240611,2
bus_route_582,22.452015862161684,bus_trip_0003952342023091120240611,2
bus_route_582,22.452015862161684,bus_trip_0003952362023091120240611,2
bus_route_582,17.619844267315617,bus_trip_0003952372023091120240611,2
bus_route_582,17.619844267315617,bus_trip_0003952382023091120240611,2
bus_route_582,17.619844267315617,bus_trip_0003952392023091120240611,2
bus_route_582,18.830191528015455,bus_trip_0003952402023091120240611,2
bus_route_582,12.25805845837018,bus_trip_0003952412023091120240611,2
bus_route_582,15.205419939558306,bus_trip_0003952422023091120240611,2
bus_route_582,12.25805845837018,bus_trip_0003952432023091120240611,2
bus_route_582,18.830191528015455,bus_trip_0003952442023091120240611,2
bus_route_582,18.830191528015455,bus_trip_0003952452023091120240611,2
bus_route_582,22.452015862161684,bus_trip_0003952462023091120240611,2
bus_route_582,13.841644790498743,bus_trip_0003952472023091120240611,2
bus_route_582,13.841644790498743,bus_trip_0003952482023091120240611,2
bus_route_582,17.619844267315617,bus_trip_0003952492023091120240611,2
bus_route_582,22.452015862161684,bus_trip_0003952502023091120240611,2
bus_route_582,22.452015862161684,bus_trip_0003952512023091120240611,2
bus_route_582,22.452015862161684,bus_trip_0003952522023091120240611,2
bus_route_582,22.452015862161684,bus_trip_0003952552023091120240611,2
bus_route_582,18.830191528015455,bus_trip_0003952562023091120240611,2
bus_route_582,12.25805845837018,bus_trip_0003952572023091120240611,2
bus_route_582,12.25805845837018,bus_trip_0003952582023091120240611,2
bus_route_582,18.830191528015455,bus_trip_0003952592023091120240611,2
bus_route_582,18.830191528015455,bus_trip_0003952602023091120240611,2
bus_route_582,18.830191528015455,bus_trip_0003952612023091120240611,2
bus_route_582,13.841644790498743,bus_trip_0003952622023091120240611,2
bus_route_582,22.137542452513014,bus_trip_0003952632023091120240611,2
bus_route_582,22.452015862161684,bus_trip_0003952642023091120240611,2
bus_route_582,22.452015862161684,bus_trip_0003952652023091120240611,2
bus_route_582,22.137542452513014,bus_trip_0003952662023091120240611,2
bus_route_582,13.841644790498743,bus_trip_0003952672023091120240611,2
bus_route_582,18.830191528015455,bus_trip_0003952692023091120240611,2
bus_route_582,12.25805845837018,bus_trip_0003952702023091120240611,2
bus_route_582,12.25805845837018,bus_trip_0003952712023091120240611,2
bus_route_582,18.830191528015455,bus_trip_0003952722023091120240611,2
bus_route_582,18.830191528015455,bus_trip_0003952732023091120240611,2
bus_route_582,18.830191528015455,bus_trip_0003952742023091120240611,2
bus_route_582,18.830191528015455,bus_trip_0003952752023091120240611,2
bus_route_582,13.841644790498743,bus_trip_0003952762023091120240611,2
bus_route_582,13.841644790498743,bus_trip_0003952772023091120240611,2
bus_route_582,22.452015862161684,bus_trip_0003952782023091120240611,2
bus_route_582,22.452015862161684,bus_trip_0003952792023091120240611,2
bus_route_582,22.452015862161684,bus_trip_0003952802023091120240611,2
bus_route_582,13.841644790498743,bus_trip_0003952812023091120240611,2
bus_route_582,22.452015862161684,bus_trip_0003952822023091120240611,2
bus_route_582,22.452015862161684,bus_trip_0003952832023091120240611,2
bus_route_582,18.830191528015455,bus_trip_0003952872023091120240611,2
bus_route_582,15.205419939558306,bus_trip_0003952882023091120240611,2
bus_route_582,18.830191528015455,bus_trip_0003952892023091120240611,2
bus_route_582,18.830191528015455,bus_trip_0003952902023091120240611,2
bus_route_582,18.830191528015455,bus_trip_0003952912023091120240611,2
bus_route_582,18.830191528015455,bus_trip_0003952922023091120240611,2
bus_route_582,9.721349734064873,bus_trip_0003952932023091120240611,2
bus_route_582,12.25805845837018,bus_trip_0003952952023091120240611,2
bus_route_582,9.721349734064873,bus_trip_0003952962023091120240611,2
bus_route_582,17.619844267315617,bus_trip_0003952982023091120240611,2
bus_route_582,22.452015862161684,bus_trip_0003952992023091120240611,2
bus_route_582,22.452015862161684,bus_trip_0003953002023091120240611,2
bus_route_582,22.452015862161684,bus_trip_0003953012023091120240611,2
bus_route_582,22.452015862161684,bus_trip_0003953022023091120240611,2
bus_route_582,22.452015862161684,bus_trip_0003953032023091120240611,2
bus_route_582,13.841644790498743,bus_trip_0003953042023091120240611,2
bus_route_582,2.5482389047374987,bus_trip_0003953052023091120240611,2
bus_route_582,13.11263129162797,bus_trip_0003953102023091120240611,2
bus_route_582,2.6139703600750575,bus_trip_0003953112023091120240611,2
bus_route_582,10.644493265875553,bus_trip_0003953122023091120240611,2
bus_route_582,13.911410006817134,bus_trip_0003953152023091120240611,2
bus_route_582,14.285723026975887,bus_trip_0003953182023091120240611,2
bus_route_582,13.239850504844938,bus_trip_0003953192023091120240611,2
bus_route_582,13.239850504844938,bus_trip_0003953202023091120240611,2
bus_route_582,10.915904050411896,bus_trip_0003953212023091120240611,2
bus_route_582,10.657537615930046,bus_trip_0003953232023091120240611,2
bus_route_582,11.518071764684706,bus_trip_0003953252023091120240611,2
bus_route_582,10.915904050411896,bus_trip_0003953272023091120240611,2
bus_route_582,2.6139703600750575,bus_trip_0003953282023091120240611,2
bus_route_582,22.452015862161684,bus_trip_0003953302023091120240611,2
bus_route_582,13.841644790498743,bus_trip_0003953312023091120240611,2
bus_route_578,10.958704224183656,bus_trip_0003953322023091120240611,1
bus_route_578,8.904922889977323,bus_trip_0003953332023091120240611,1
bus_route_582,22.452015862161684,bus_trip_0003953622023091120240611,2
bus_route_590,7.90450779950654,bus_trip_0003953632023091120240611,3
bus_route_590,9.312857031282581,bus_trip_0003953702023091120240611,3
bus_route_590,18.137846535669524,bus_trip_0003953752023091120240611,3
bus_route_590,9.312857031282581,bus_trip_0003953762023091120240611,3
bus_route_590,13.623600980050268,bus_trip_0003953772023091120240611,3
bus_route_590,9.935358449540098,bus_trip_0003953802023091120240611,3
bus_route_590,11.28769547802472,bus_trip_0003953852023091120240611,3
bus_route_594,9.330107398269828,bus_trip_0003953862023091120240611,5
bus_route_594,8.913396662441174,bus_trip_0003953892023091120240611,5
bus_route_512,5.555199251574357,bus_trip_0003953902023091120240611,7
bus_route_512,6.4026627121889454,bus_trip_0003953912023091120240611,7
bus_route_512,17.388151864596498,bus_trip_0003953922023091120240611,7
bus_route_512,12.541405091373836,bus_trip_0003953932023091120240611,7
bus_route_512,16.87931482830723,bus_trip_0003953942023091120240611,7
bus_route_512,16.87931482830723,bus_trip_0003953952023091120240611,7
bus_route_512,12.541405091373836,bus_trip_0003953962023091120240611,7
bus_route_512,19.740796195689775,bus_trip_0003953972023091120240611,7
bus_route_512,16.87931482830723,bus_trip_0003953982023091120240611,7
bus_route_512,24.256230795654414,bus_trip_0003953992023091120240611,7
bus_route_512,18.373410742269897,bus_trip_0003954002023091120240611,7
bus_route_512,18.373410742269897,bus_trip_0003954012023091120240611,7
bus_route_512,12.541405091373825,bus_trip_0003954022023091120240611,7
bus_route_512,19.74079619568975,bus_trip_0003954042023091120240611,7
bus_route_512,12.541405091373825,bus_trip_0003954052023091120240611,7
bus_route_512,11.4264065764792,bus_trip_0003954062023091120240611,7
bus_route_512,19.74079619568975,bus_trip_0003954072023091120240611,7
bus_route_512,8.26760762892031,bus_trip_0003954092023091120240611,7
bus_route_602,2.8484921356955333,bus_trip_0003954202023091120240611,S
bus_route_602,2.8484921356955333,bus_trip_0003954212023091120240611,S
bus_route_602,2.8484921356955333,bus_trip_0003954222023091120240611,S
bus_route_602,2.8484921356955333,bus_trip_0003954232023091120240611,S
bus_route_602,5.017565641477986,bus_trip_0003954242023091120240611,S
bus_route_602,5.017565641477986,bus_trip_0003954252023091120240611,S
bus_route_602,5.017565641477986,bus_trip_0003954262023091120240611,S
bus_route_602,5.017565641477986,bus_trip_0003954272023091120240611,S
bus_route_602,5.017565641477986,bus_trip_0003954282023091120240611,S
bus_route_602,5.017565641477986,bus_trip_0003954292023091120240611,S
bus_route_602,2.8484921356955324,bus_trip_0003954302023091120240611,S
bus_route_602,2.8484921356955324,bus_trip_0003954312023091120240611,S
bus_route_602,2.8484921356955324,bus_trip_0003954322023091120240611,S
bus_route_602,2.8484921356955324,bus_trip_0003954332023091120240611,S
bus_route_602,2.8484921356955324,bus_trip_0003954342023091120240611,S
bus_route_602,2.8484921356955324,bus_trip_0003954352023091120240611,S
bus_route_602,2.8484921356955324,bus_trip_0003954362023091120240611,S
bus_route_602,2.8484921356955324,bus_trip_0003954382023091120240611,S
bus_route_602,3.092459932142729,bus_trip_0003954392023091120240611,S
bus_route_578,15.661145367262229,bus_trip_0003954402023091120240611,1
bus_route_578,19.414125202108146,bus_trip_0003954412023091120240611,1
bus_route_582,19.414125202108146,bus_trip_0003954422023091120240611,2
bus_route_566,8.954496920039034,bus_trip_0003954572023091120240611,AB
bus_route_566,8.954496920039034,bus_trip_0003954582023091120240611,AB
bus_route_566,8.954496920039034,bus_trip_0003954592023091120240611,AB
bus_route_566,8.954496920039034,bus_trip_0003954602023091120240611,AB
bus_route_566,8.954496920039034,bus_trip_0003954612023091120240611,AB
bus_route_566,8.954496920039034,bus_trip_0003954622023091120240611,AB
bus_route_566,6.277219659783145,bus_trip_0003954632023091120240611,AB
bus_route_566,8.954496920039034,bus_trip_0003954642023091120240611,AB
bus_route_566,8.954496920039034,bus_trip_0003954652023091120240611,AB
bus_route_566,6.4560822718272135,bus_trip_0003954662023091120240611,AB
bus_route_566,6.4560822718272135,bus_trip_0003954672023091120240611,AB
bus_route_566,6.4560822718272135,bus_trip_0003954682023091120240611,AB
bus_route_566,6.4560822718272135,bus_trip_0003954692023091120240611,AB
bus_route_566,6.4560822718272135,bus_trip_0003954702023091120240611,AB
bus_route_566,6.4560822718272135,bus_trip_0003954712023091120240611,AB
bus_route_566,13.245915176339889,bus_trip_0003954722023091120240611,AB
bus_route_566,6.4560822718272135,bus_trip_0003954732023091120240611,AB
bus_route_566,13.245915176339889,bus_trip_0003954742023091120240611,AB
bus_route_566,6.4560822718272135,bus_trip_0003954752023091120240611,AB
bus_route_566,13.245915176339889,bus_trip_0003954762023091120240611,AB
bus_route_582,16.6201438092789,bus_trip_0003954772023091120240611,2
bus_route_582,16.6201438092789,bus_trip_0003954782023091120240611,2
bus_route_582,11.083181172608683,bus_trip_0003954792023091120240611,2
bus_route_582,25.934696143538723,bus_trip_0003954802023091120240611,2
bus_route_582,25.934696143538723,bus_trip_0003954812023091120240611,2
bus_route_582,20.70242741786138,bus_trip_0003954822023091120240611,2
bus_route_582,25.934696143538723,bus_trip_0003954832023091120240611,2
bus_route_578,16.8041843660123,bus_trip_0003954982023091120240611,1
bus_route_578,15.661145367262229,bus_trip_0003955002023091120240611,1
bus_route_582,10.915904050411896,bus_trip_0003955012023091120240611,2
bus_route_582,10.915904050411896,bus_trip_0003955022023091120240611,2
bus_route_602,2.8484921356955324,bus_trip_0003955032023091120240611,S
bus_route_602,5.017565641477986,bus_trip_0003955042023091120240611,S
bus_route_578,22.268064168861756,bus_trip_0003955052023091120240611,1
bus_route_578,19.433157512450858,bus_trip_0003955062023091120240611,1
bus_route_578,15.661145367262229,bus_trip_0003955092023091120240611,1
bus_route_578,12.021101904664347,bus_trip_0003955112023091120240611,1
bus_route_582,18.830191528015455,bus_trip_0003955122023091120240611,2
bus_route_582,9.814971245827408,bus_trip_0003955132023091120240611,2
bus_route_582,13.841644790498743,bus_trip_0003955212023091120240611,2
bus_route_582,22.452015862161684,bus_trip_0003955222023091120240611,2
bus_route_582,18.830191528015455,bus_trip_0003955232023091120240611,2
bus_route_582,15.447220039484092,bus_trip_0003955242023091120240611,2
bus_route_582,15.205419939558306,bus_trip_0003955262023091120240611,2
bus_route_582,17.619844267315617,bus_trip_0003955272023091120240611,2
bus_route_578,15.661145367262229,bus_trip_0003955292023091120240611,1
bus_route_578,9.865723255701258,bus_trip_0003955312023091120240611,1
bus_route_578,15.661145367262229,bus_trip_0003955322023091120240611,1
bus_route_582,4.575976934242277,bus_trip_0003955362023091120240611,2
bus_route_578,16.8041843660123,bus_trip_0003955392023091120240611,1
bus_route_598,12.828030693672735,bus_trip_0003955402023091120240611,V
bus_route_598,18.03631721534696,bus_trip_0003955412023091120240611,V
bus_route_598,7.237122804563826,bus_trip_0003955422023091120240611,V
bus_route_598,7.237122804563826,bus_trip_0003955432023091120240611,V
bus_route_598,7.237122804563826,bus_trip_0003955442023091120240611,V
bus_route_598,7.237122804563826,bus_trip_0003955452023091120240611,V
bus_route_598,7.237122804563826,bus_trip_0003955462023091120240611,V
bus_route_598,18.03631721534696,bus_trip_0003955472023091120240611,V
bus_route_598,5.304065283181881,bus_trip_0003955482023091120240611,V
bus_route_598,7.237122804563826,bus_trip_0003955492023091120240611,V
bus_route_598,5.304065283181881,bus_trip_0003955502023091120240611,V
bus_route_598,16.274471948597135,bus_trip_0003955512023091120240611,V
bus_route_598,5.733079288640047,bus_trip_0003955522023091120240611,V
bus_route_598,5.733079288640047,bus_trip_0003955532023091120240611,V
bus_route_598,5.733079288640047,bus_trip_0003955542023091120240611,V
bus_route_598,11.38343681044342,bus_trip_0003955552023091120240611,V
bus_route_598,5.733079288640047,bus_trip_0003955562023091120240611,V
bus_route_598,5.733079288640047,bus_trip_0003955572023091120240611,V
bus_route_598,11.38343681044342,bus_trip_0003955582023091120240611,V
bus_route_598,16.274471948597135,bus_trip_0003955592023091120240611,V
bus_route_598,18.084523911051786,bus_trip_0003955602023091120240611,V
bus_route_598,18.084523911051786,bus_trip_0003955612023091120240611,V
bus_route_578,22.268064168861756,bus_trip_0003955622023091120240611,1
bus_route_578,18.52270973799697,bus_trip_0003955642023091120240611,1
bus_route_578,18.52270973799697,bus_trip_0003955652023091120240611,1
bus_route_578,18.52270973799697,bus_trip_0003955662023091120240611,1
bus_route_578,19.345027495657565,bus_trip_0003955672023091120240611,1
bus_route_578,19.345027495657565,bus_trip_0003955682023091120240611,1
