trip_id	weekdays	first_bus_stop_id
1501	1111110	37024
1502	1111110	37044
1503	1111110	37064
1504	1111110	37077
1505	1111110	37097
1506	1111110	37117
1507	1111110	37137
1508	1111100	37145
1509	1111100	37159
1510	1111100	37173
1511	1111100	37187
1512	1111100	37201
1513	1111100	37215
1514	1111100	37229
1515	1111100	37243
1516	1111100	37257
1517	1111100	37271
1518	1111100	37285
1519	1111100	37299
1520	1111100	37313
1521	1111100	37327
1522	1111100	37341
1523	1111100	37355
1524	1111100	37369
1525	1111100	37380
1526	1111110	37402
1527	1111110	37432
1528	1111100	37445
1529	1111100	37490
1530	0000010	37501
1531	1111110	37512
1532	1111110	37534
1533	1111110	37564
1534	1111110	37594
1535	1111110	37624
1536	1111110	37654
1537	1111110	37684
1538	1111110	37714
1539	1111110	37744
1540	1111110	37774
1541	1111110	37804
1542	1111110	37834
1543	1111110	37864
1544	1111110	37894
1545	1111110	37924
1546	1111110	37952
1547	1111110	37980
1548	1111110	38008
1549	1111110	38036
1550	1111110	38064
1551	1111110	38092
1552	1111110	38120
1553	1111110	38148
1554	1111110	38176
1555	1111110	38204
1556	1111110	38232
1557	1111110	38260
1558	1111110	38288
1559	1111110	38316
1560	1111110	38344
1561	1111110	38372
1562	1111110	38400
1563	1111110	38428
1564	1111110	38456
1565	1111110	38484
1566	1111110	38512
1567	1111110	38540
1568	1111110	38568
1569	1111110	38596
1570	1111110	38624
1571	1111110	38652
1572	1111110	38668
1573	1111110	38684
1574	1111110	38700
1575	1111110	38716
1576	1111110	38732
1577	1111100	38748
1578	1111100	38764
1579	1111100	38780
1580	1111100	38796
1581	1111100	38812
1582	1111100	38828
1583	1111110	38844
1584	1111110	38872
1585	1111110	38885
1586	1111110	38898
1587	1111110	38911
1588	1111110	38924
1589	1111110	38937
1590	1111100	38950
1591	1111100	38963
1592	1111100	38976
1593	1111100	38989
1594	1111100	39002
1595	1111100	39015
1596	1111110	39028
1597	1111110	39039
1598	1111110	39059
1599	1111110	39078
1600	1111110	39097
1601	1111110	39116
1602	1111110	39135
1603	1111110	39154
1604	1111110	39171
1605	1111110	39188
1606	1111110	39205
1607	1111110	39222
1608	1111110	39239
1609	1111110	39256
1610	1111110	39271
1611	1111110	39295
1612	1111110	39314
1613	1111110	39333
1614	1111110	39352
1615	1111110	39369
1616	1111110	39386
1617	1111110	39403
1618	1111110	39420
1619	1111110	39437
1620	1111110	39454
1621	1111110	39473
1622	1111110	39488
1623	1111110	39510
1624	1111110	39527
1625	1111110	39544
1626	1111110	39561
1627	1111110	39578
1628	1111110	39595
1629	1111110	39612
1630	1111110	39631
1631	1111110	39650
1632	1111110	39669
1633	1111110	39680
1634	1111110	39699
1635	1111110	39718
1636	1111110	39737
1637	1111110	39756
1638	1111110	39773
1639	1111110	39790
1640	1111110	39807
1641	1111110	39824
1642	1111110	39841
1643	1111110	39858
1644	0000010	39876
1645	1111110	39921
1646	1111110	39943
1647	1111100	39971
1648	1111110	39989
1649	1111110	40019
1650	0000001	40047
1651	0000001	40092
1652	0000001	40137
1653	0000001	40182
1654	0000001	40227
1655	0000001	40272
1656	0000001	40317
1657	0000001	40362
1658	0000001	40407
1659	0000001	40452
1660	0000001	40497
1661	0000001	40542
1662	0000001	40587
1663	0000001	40632
1664	0000001	40677
1665	0000001	40722
1666	1111110	40767
1667	1111110	40780
1668	1111110	40791
1669	1111110	40808
1670	1111110	40838
1671	1111110	40851
1672	1111110	40873
1673	1111110	40895
1674	1111110	40906
1675	1111110	40917
1676	0000001	40934
1677	1111110	40956
1678	1111110	40990
1679	1111110	41024
1680	1111110	41058
1681	1111110	41092
1682	1111110	41126
1683	1111110	41160
1684	1111100	41194
1685	1111110	41229
1686	1111110	41263
1687	1111110	41297
1688	1111110	41331
1689	1111100	41365
1690	1111110	41400
1691	1111110	41434
1692	1111110	41468
1693	1111110	41502
1694	1111110	41536
1695	1111110	41570
1696	1111110	41604
1697	1111110	41638
1698	1111110	41672
1699	1111110	41706
1700	1111110	41740
1701	1111110	41774
1702	1111110	41808
1703	1111110	41842
1704	1111110	41876
1705	1111100	41910
1706	1111100	41945
1707	1111100	41980
